ktl,Indo-European,Indo-Iranian,Iranian,Western Iranian,Northwestern Iranian,Balochic,,,,,,,,,,,
ktm,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,East Manus,Kurti-Kele-Ere,Kurti-Elu,,,,,
ktn,Tupian,Arikemic,,,,,,,,,,,,,,,
kto,,,,,,,,,,,,,,,,,
ktp,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Southern Loloish,Hanic,Bi-Ka,,,,,,,,,
ktq,Austronesian,,,,,,,,,,,,,,,,
ktr,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Dusunic,Dusunic,Kadazan-Dusun,Sugut Kadazan,,,,,,,,
kts,Nuclear Trans New Guinea,Central and South New Guinea,Ok-Oksapmin,Ok,Lowland,,,,,,,,,,,,
ktt,Nuclear Trans New Guinea,Central and South New Guinea,Greater Awyu,Awyu-Dumut,Dumut,Ketum-Wambon,,,,,,,,,,,
ktu,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Kongo-Yaka-Suku-Hungan,Nuclear Kongo-Yaka-Suku-Hungan,Core Kikongo,Koongo-Kituba,,,,,,
ktv,Austroasiatic,Katuic,Katu,Nuclear Katu,,,,,,,,,,,,,
ktw,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Pacific Coast Athapaskan,California Athapaskan,,,,,,,,,,,,
ktx,Panoan,Mainline Pano,,,,,,,,,,,,,,,
kty,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Ababuan,Old Bomokandian,Middle Bomokandian,Late Bomokandian,,,,,,,
ktz,Kxa,Ju-Kung,,,,,,,,,,,,,,,
kua,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Herero-Nkumbi-Wambo,Ndonga (R.20),,,,,,,,
kub,Atlantic-Congo,Volta-Congo,Benue-Congo,Jukunoid,,,,,,,,,,,,,
kuc,Tor-Orya,Tor,Coastal Tor,,,,,,,,,,,,,,
kud,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,Suauic,,,,,,,
kue,Nuclear Trans New Guinea,Central East New Guinea Highlands,Simbu,Nuclear Simbu,Kuman-Dom-Gunaa,,,,,,,,,,,,
kuf,Austroasiatic,Katuic,Katu,Nuclear Katu,,,,,,,,,,,,,
kug,Atlantic-Congo,Volta-Congo,Benue-Congo,Nupoid,Nupe-Gbagyi,Nupe-Asu,Nupe-Kupa,Kami-Kupa-Gupa-Kakanda,,,,,,,,,
kuh,Afro-Asiatic,Chadic,West Chadic,West Chadic A,West Chadic A.2-3,West Chadic A A.2,Tangalic,Tangale,,,,,,,,,
kui,Cariban,Kuikuroan,Nuclear Kuikuro,,,,,,,,,,,,,,
kuj,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Great Lakes Bantu,East Nyanza,Nyanza Mara,North Mara,,,,,
kuk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Flores-Sumba-Hawu,Flores Barat,Manggarai-Rembong-Komodo,Manggarai-Rembong,,,,,,,,
kul,Afro-Asiatic,Chadic,West Chadic,West Chadic A,West Chadic A A.4,Ronic,,,,,,,,,,,
kum,Turkic,Common Turkic,Oghuz-Kipchak-Uyghur,Oghuz,Kipchak,West Kipchak,,,,,,,,,,,
kun,,,,,,,,,,,,,,,,,
kuo,Nuclear Trans New Guinea,Finisterre-Huon,Huon,Western Huon,Kinalakna-Kumukio,,,,,,,,,,,,
kup,Goilalan,,,,,,,,,,,,,,,,
kuq,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VI,,,,,,,,,,,,,,
kus,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Northern Central Gur,Bwamu-Oti-Volta,Oti-Volta,Nuclear Oti-Volta,Gurma-Yom-Oti-Volta Occidental,Western Oti-Volta,Nuclear Oti-Volta Occidental,Southeast Western Oti-Volta,,,,
kut,,,,,,,,,,,,,,,,,
kuu,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Northern Athapaskan,,,,,,,,,,,,,
kuv,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,Teor-Kur,,,,,,,,,,
kuw,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Ubangi,Banda,Central Banda,Central Core,Mid-Southern,,,,,,,,
kux,Pama-Nyungan,Desert Nyungic,Wati,Pintupic,,,,,,,,,,,,,
kuy,Pama-Nyungan,Paman,Compromise Middle Pama,Northeastern Pama,,,,,,,,,,,,,
kuz,,,,,,,,,,,,,,,,,
kva,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,Andic,,,,,,,,,,,,,
kvb,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Malayo-Sumbawan,North and East Malayo-Sumbawan,Malayic,Nuclear Malayic,Indonesian Archipelago Malay,,,,,,,,,
kvc,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Ngero-Vitiaz linkage,Ngero,Bariaic,Kaliai-Kove,,,,,
kvd,Alor-Pantar,Alor,,,,,,,,,,,,,,,
kve,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Murutic,Murutic,Eastern Murutic,,,,,,,,,
kvf,Afro-Asiatic,Chadic,East Chadic,East Chadic A,East Chadic A A.2,East Chadic A.2 2,,,,,,,,,,,
kvg,Marind,Boazi,,,,,,,,,,,,,,,
kvh,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Flores-Sumba-Hawu,Flores Barat,Manggarai-Rembong-Komodo,,,,,,,,,
kvi,Afro-Asiatic,Chadic,East Chadic,East Chadic A,East Chadic A A.3,,,,,,,,,,,,
kvj,Afro-Asiatic,Chadic,Biu-Mandara,North Biu-Mandara,Higi,,,,,,,,,,,,
kvk,Sign Languages,,,,,,,,,,,,,,,,
kvl,Sino-Tibetan,Karenic,Central Karen,Kayaw-Manu,,,,,,,,,,,,,
kvm,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Mamfe,Kendem-Denya,,,,,,,,,,
kvn,Chibchan,Core Chibchan,Isthmic,Eastern Isthmic,Kuna,,,,,,,,,,,,
kvo,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Aru,South Aru,,,,,,,,,,
kvp,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Aru,Kola-Kompane,,,,,,,,,,
kvq,Sino-Tibetan,Karenic,Central Karen,Geba-Bwe,,,,,,,,,,,,,
kvr,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Malayo-Sumbawan,North and East Malayo-Sumbawan,Malayic,Nuclear Malayic,,,,,,,,,,
kvs,Pama-Nyungan,Paman,Norman Pama,,,,,,,,,,,,,,
kvt,Sino-Tibetan,Karenic,Northern Karen,Lahta-Zayein,,,,,,,,,,,,,
kvu,Sino-Tibetan,Karenic,Northern Karen,,,,,,,,,,,,,,
kvv,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Aru,Kola-Kompane,,,,,,,,,,
kvw,Alor-Pantar,Alor,Kolana-Tanglapui,,,,,,,,,,,,,,
kvx,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Central zone,Subcontinental Central Indo-Aryan,Gujarati-Rajasthani,Rajasthani,Western Rajasthani,,,,,,,,,
kvy,Sino-Tibetan,Karenic,Northern Karen,,,,,,,,,,,,,,
kvz,Nuclear Trans New Guinea,Central and South New Guinea,Greater Awyu,Becking-Dawi,Tsakwambo-Komyandaret,,,,,,,,,,,,
kwa,Nadahup,Eastern Nadahup,,,,,,,,,,,,,,,
kwb,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Waja-Jen,Bikwin-Jen,,,,,,,,,,
kwc,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Koyo-Mboshi,Likwala-Likuba,,,,,,,,
kwd,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,Malaita,Northern Malaita,,,,,,
kwe,Kwerbic,Kwerban,Kwerba,,,,,,,,,,,,,,
kwf,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,Malaita,Northern Malaita,,,,,,
kwg,Central Sudanic,Sara-Bongo-Bagirmi,SBB Occidental,Nuclear SBB Occidental,Saraic,Sara Peripherique,Barh Keita,Sara-Kaba,,,,,,,,,
kwh,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,,,,,,,,,,,,
kwi,Barbacoan,Unclassified Barbacoan,,,,,,,,,,,,,,,
kwj,Sepik,Nukuma,Kwanga-Mende,,,,,,,,,,,,,,
kwk,Wakashan,Northern Wakashan,Kwakiutlan,,,,,,,,,,,,,,
kwl,Afro-Asiatic,Chadic,West Chadic,West Chadic A,West Chadic A.2-3,West Chadic A A.3,Kofyar-Mushere-Chip,,,,,,,,,,
kwm,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Herero-Nkumbi-Wambo,Ndonga (R.20),,,,,,,,
kwn,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Greater Luyana,Eastern Greater Luyana,Kwangali-Diriku,,,,,,,
kwo,Kwomtari,,,,,,,,,,,,,,,,
kwp,Atlantic-Congo,Volta-Congo,Kru,Eastern Kru,,,,,,,,,,,,,
kwq,,,,,,,,,,,,,,,,,
kwr,Nuclear Trans New Guinea,Central and South New Guinea,Ok-Oksapmin,Ok,Kwer-Kopkaka-Burumakok,Kwer-Burumakok,,,,,,,,,,,
kws,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Mbala-Holu-Sondi (K.10),Holu (K.10),Pheende-Kwezo,,,,,,,
kwt,Tor-Orya,Tor,,,,,,,,,,,,,,,
kwu,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Bantu A-B10-B20-B30,Makaa-Njem (A.80),Pomo-Bomwali,Kako (A.90),,,,,,,
kwv,Central Sudanic,Sara-Bongo-Bagirmi,SBB Occidental,Nuclear SBB Occidental,Saraic,Sara Peripherique,Barh Keita,Sara-Kaba,,,,,,,,,
kww,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,Guinea Coast Creole English,Surinamese Creole English,Srananic,Ndyuka,,,,
kwx,Dravidian,Unclassified Dravidian,,,,,,,,,,,,,,,
kwy,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Kongo-Yaka-Suku-Hungan,Nuclear Kongo-Yaka-Suku-Hungan,Core Kikongo,,,,,,,
kwz,Khoe-Kwadi,,,,,,,,,,,,,,,,
kxa,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Schouten,Kairiru-Manam,Kairiruic,,,,,,
kxb,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,,,,,,,,,,,
kxc,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Nuclear Lowland East Cushitic,Oromoid,Konsoid,,,,,,,,,
kxd,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Malayo-Sumbawan,North and East Malayo-Sumbawan,Malayic,Nuclear Malayic,Borneo Malay,Southeast Borneo Malay,East Borneo Malay,Banjar-Berau-Brunei Malay,Berau-Brunei Malay,,,,,
kxe,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Kambari-Cicipu,,,,,,,,,,,
kxf,Sino-Tibetan,Karenic,Central Karen,Kayaw-Manu,,,,,,,,,,,,,
kxh,South Omotic,AHK,Hamer-Karo,,,,,,,,,,,,,,
kxi,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Murutic,Murutic,Northern Murutic,,,,,,,,,
kxj,Central Sudanic,Sara-Bongo-Bagirmi,SBB Occidental,Nuclear SBB Occidental,Saraic,Sara Peripherique,,,,,,,,,,,
kxk,Sino-Tibetan,Karenic,Northern Karen,Lahta-Zayein,,,,,,,,,,,,,
kxl,Dravidian,North Dravidian,Kurux-Malto,Kurux,,,,,,,,,,,,,
kxm,Austroasiatic,Khmeric,,,,,,,,,,,,,,,
kxn,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Sarawak-Melanau-Kajang,Melanau-Kajang,Melanau,Sibu-Kanowit-Tanjong,,,,,,,,,
kxo,,,,,,,,,,,,,,,,,
kxp,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Central zone,Subcontinental Central Indo-Aryan,Gujarati-Rajasthani,Gujaratic,Western Gujaratic,,,,,,,,,
kxq,Morehead-Wasur,Kanum,,,,,,,,,,,,,,,
kxr,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,East Manus,Koro-Lele-Nali-Titan,Bowat-Papitalai,,,,,
kxs,Mongolic,Southern Periphery Mongolic,Shirongol,Baoanic,,,,,,,,,,,,,
kxt,Ndu,Nuclear Ndu,Koiwat-Boikin,,,,,,,,,,,,,,
kxu,Dravidian,South Dravidian,South Dravidian II,Konda-Kui,Manda-Kui,Kui-Kuvi,,,,,,,,,,,
kxv,Dravidian,South Dravidian,South Dravidian II,Konda-Kui,Manda-Kui,Kui-Kuvi,,,,,,,,,,,
kxw,East Strickland,,,,,,,,,,,,,,,,
kxx,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Koyo-Mboshi,Likwala-Likuba,,,,,,,,
kxy,Austroasiatic,Bahnaric,North Bahnaric,Kayong-Jeh-Halang,,,,,,,,,,,,,
kxz,Kiwaian,Turama-Kerewo,,,,,,,,,,,,,,,
kya,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Great Lakes Bantu,East Nyanza,Suguti,,,,,,
kyb,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Meso-Cordilleran,South-Central Cordilleran,Central Cordilleran,North Central Cordilleran,Kalinga-Itneg,Kalinga,Central and South Kalinga,South Kalinga,,,,,
kyc,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Engan,,,,,,,,,,,,,,
kyd,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Aru,South Aru,,,,,,,,,,
kye,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Guang,North Guang,Oti North Guang,River Oti North Guang,,,,,,,
kyf,Atlantic-Congo,Volta-Congo,Kru,Eastern Kru,Beteic,Eastern Bete,,,,,,,,,,,
kyg,Nuclear Trans New Guinea,Kainantu-Goroka,Goroka,Kamano-Yagaria,,,,,,,,,,,,,
kyh,,,,,,,,,,,,,,,,,
kyi,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Berawan-Lower Baram,Central Lower Baram,Central Lower Baram A,,,,,,,,,
kyj,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Meso-Cordilleran,South-Central Cordilleran,Southern Cordilleran,West Southern Cordilleran,Nuclear Southern Cordilleran,,,,,,,,
kyk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Central Philippine,Mansakan,,,,,,,,,,,
kyl,Kalapuyan,,,,,,,,,,,,,,,,
kym,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Ubangi,Zandic,Zande-Nzakara,,,,,,,,,,
kyn,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Central Philippine,Bisayan,Negrosanon,,,,,,,,,,
kyo,Alor-Pantar,Alor,West Alor,,,,,,,,,,,,,,
kyp,Tai-Kadai,,,,,,,,,,,,,,,,
kyq,Central Sudanic,Sara-Bongo-Bagirmi,SBB Occidental,Nuclear SBB Occidental,Saraic,Bagirmic,,,,,,,,,,,
kyr,Tupian,Mundurukuic,,,,,,,,,,,,,,,
kys,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Kayan-Kenyah,Kayanic,Kayan Proper,,,,,,,,,
kyt,Kayagar,Kaygir-Tamagario,,,,,,,,,,,,,,,
kyu,Sino-Tibetan,Karenic,Central Karen,Kayah,,,,,,,,,,,,,
kyv,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Eastern zone,Oriya-Gauda-Kamrupa,Gauda-Kamrupa,Gauda-Banga,,,,,,,,,,
kyw,Indo-European,Indo-Iranian,Indo-Aryan,Bihari,Maithili-Magahi,Eastern Magahi,,,,,,,,,,,
kyx,North Bougainville,,,,,,,,,,,,,,,,
kyy,Nuclear Trans New Guinea,Kainantu-Goroka,Kainantu,Gauwa,Gadsup-Agarabi,,,,,,,,,,,,
kyz,Tupian,Tupi-Guarani,Subgroup V,,,,,,,,,,,,,,
kza,Atlantic-Congo,Volta-Congo,North Volta-Congo,Senufo,Karaboro,,,,,,,,,,,,
kzb,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,East Piru Bay,Solehua,Seram Straits,,,,,
kzc,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Kulango-Lorom,Kulango,,,,,,,,,,,
kzd,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,West Central Maluku,Buru-Sula-Taliabo,Taliabo,,,,,,,,
kze,Nuclear Trans New Guinea,Kainantu-Goroka,Kainantu,Gauwa,Auyana,Kosena-Awiyaana,,,,,,,,,,,
kzf,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Kaili-Pamona-Wotu-Wolio,Kaili-Pamona,Northern Kaili-Pamona,Kaili,,,,,,,,,
kzg,Japonic,Ryukyuan,Amami,,,,,,,,,,,,,,
kzh,Nubian,West-Central Nubian,Central Nubian,,,,,,,,,,,,,,
kzi,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Dayic,Kelabitic,,,,,,,,,,
kzj,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Dusunic,Dusunic,Kadazan-Dusun,,,,,,,,,
kzk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso Melanesian linkage,New Ireland-Northwest Solomonic linkage,St George linkage,Northwest Solomonic,New Georgia,,,,,
kzl,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,,,,,,,,,
kzm,South Bird's Head Family,,,,,,,,,,,,,,,,
kzn,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Southern Bantu-Makua,Sotho-Makua-Venda,Sotho-Makua,Makua (P.30),,,,,,
kzo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Njebe-Mbete-Teke,Mbere (B.60),Ndumu-Bakanike,,,,,,,
kzp,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Gorontalo-Mongondow,Gorontalic,,,,,,,,,,,
kzq,Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,,,,,,,,,,,,,,
kzr,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Mbum-Day,Mbumic,Central Mbum,Karangic,,,,,,,,
kzs,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Dusunic,Dusunic,Kadazan-Dusun,Sugut Kadazan,,,,,,,,
kzt,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Dusunic,Dusunic,Kadazan-Dusun,Sugut Kadazan,,,,,,,,
kzu,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Sarmi-Jayapura Bay,Jayapura Bay,,,,,,,
kzv,Nuclear Trans New Guinea,Central and South New Guinea,Greater Awyu,Becking-Dawi,Tsakwambo-Komyandaret,,,,,,,,,,,,
kzw,Unclassified,,,,,,,,,,,,,,,,
kzx,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,East Piru Bay,Solehua,Seram Straits,Uliase,,,,
kzy,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Ababuan,Old Bomokandian,Komoic,Bilaic,,,,,,,
kzz,West Bird's Head,South West Bird's Head,,,,,,,,,,,,,,,
laa,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Subanen,Nuclear Subanen,,,,,,,,,,,
lac,Mayan,Yucatecan-Core Mayan,Yucatecan,Yucatec-Lacandon,,,,,,,,,,,,,
lad,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Castilic,South Castilic,,,,,,
lae,Sino-Tibetan,Bodic,Tibeto-Kanauri,Lahaulic,,,,,,,,,,,,,
laf,,,,,,,,,,,,,,,,,
lag,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Mbugwe-Langi,,,,,,,,,
lai,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Corridor Bantu,Mwika-Nyika,Mbeya,,,,,,,
laj,Nilotic,Western Nilotic,Luo-Burun,Southern Lwoo,Lango-Kumam,,,,,,,,,,,,
lak,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Mbum-Day,Mbumic,Unclassified Mbum,,,,,,,,,
lal,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Greater Bangi-Ntomba,Kela-Ntomba,Tsingi-Tsingi,Vieux Mongo,Lomongo,Ngando-Lalia,,,,
lam,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Bwile-Bemba,Sabi,Southern Sabi,Bisa-Lamba (M.50),,,,,,
lan,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Kainji Lake,Upper Niger Kainji,,,,,,,,,,,
lao,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Central-Southwestern Tai,Wenma-Southwestern Tai,Sapa-Southwestern Tai,Southwestern Tai,Sputhwestern Thai PH,Lao-Thai,,,,,,,
lap,Central Sudanic,Sara-Bongo-Bagirmi,SBB Occidental,Nuclear SBB Occidental,Saraic,Central Sara,Sara Central Logone,Gore,,,,,,,,,
laq,Tai-Kadai,Kadaic,Eastern Kra,,,,,,,,,,,,,,
lar,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Guang,South Guang,Hill South Guang,,,,,,,,
las,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Southern Central Gur,Grusi,East-West Grusi,Eastern Grusi,Kabiyeic,,,,,,,
lat,Indo-European,Italic,Latino-Faliscan,Latinic,,,,,,,,,,,,,
lau,North Halmahera,Northern North Halmahera,Laba-Loloda,,,,,,,,,,,,,,
lav,Indo-European,Balto-Slavic,Eastern Baltic,,,,,,,,,,,,,,
law,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Tomini-Tolitoli,Tominic,Northern Tomini,,,,,,,,,,
lax,Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,,,,,,,,,,,,,
lay,Sino-Tibetan,Nungish,,,,,,,,,,,,,,,
laz,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Huon Gulf,Markham,Lower Markham,Busu,,,,,
lba,Sino-Tibetan,Unclassified Sino-Tibetan,,,,,,,,,,,,,,,
lbb,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso Melanesian linkage,New Ireland-Northwest Solomonic linkage,St George linkage,Label-Bilur,,,,,,
lbc,Tai-Kadai,Kam-Tai,Lakkia-Biao,,,,,,,,,,,,,,
lbe,Nakh-Daghestanian,Daghestanian,,,,,,,,,,,,,,,
lbf,Sino-Tibetan,Bodic,Tibeto-Kanauri,Lahaulic,,,,,,,,,,,,,
lbg,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Unclassified Loloish,,,,,,,,,,,,
lbi,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,,,,,,,,,,,,
lbj,Sino-Tibetan,Bodic,Bodish,West Bodish,Ladakhi-Balti,Ladakhic,,,,,,,,,,,
lbk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Meso-Cordilleran,South-Central Cordilleran,Central Cordilleran,North Central Cordilleran,Nuclear Cordilleran,Bontok-Kankanay,Bontok,,,,,,
lbm,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Eastern zone,Oriya-Gauda-Kamrupa,Gauda-Kamrupa,Gauda-Banga,,,,,,,,,,
lbn,Austroasiatic,Khasi-Palaung,Palaungic,West Palaungic,,,,,,,,,,,,,
